Organizationid,GroupId,QuizId,SchemeOfWorkId
17976,9922,15726,8386.0
17977,10149,15726,66487.0
17978,4567,15726,8386.0
17979,2093,15726,8386.0
17980,10781,15726,66487.0
17981,9215,15726,66487.0
17982,7172,15726,8386.0
17983,2389,15726,8386.0
17984,11481,15726,66487.0
17985,9816,15726,66487.0
17986,5838,15726,66487.0
17987,2335,15726,66487.0
17988,6092,15726,8386.0
17989,2631,15726,8386.0
17990,6074,15726,8386.0
17991,2397,4191,8386.0
17992,5850,920,8386.0
17993,9662,920,8386.0
17994,7976,920,8386.0
17995,5087,920,8386.0
17996,457,920,8386.0
17997,10593,920,8386.0
17998,1630,920,8386.0
17999,7420,920,8386.0
18000,4201,920,8386.0
18001,10343,920,8386.0
18002,4567,920,8386.0
18003,8336,920,8386.0
18004,4036,920,8386.0
18005,2093,920,8386.0
18006,9475,920,8386.0
18007,7172,920,8386.0
18008,2389,920,8386.0
18009,6092,920,8386.0
18010,6588,920,8386.0
18011,5621,920,8386.0
18012,5850,7768,8386.0
18013,457,7768,8386.0
18014,8619,7768,66487.0
18015,10781,7768,66487.0
18016,4201,7768,8386.0
18017,534,7768,8386.0
18018,10343,7768,8386.0
18019,9922,7768,8386.0
18020,7172,7768,8386.0
18021,8336,7768,8386.0
18022,3687,7768,66487.0
18023,5087,7768,8386.0
18024,9215,7768,66487.0
18025,9816,7768,66487.0
18026,11481,7768,66487.0
18027,10149,7768,66487.0
18028,8581,7768,8386.0
18029,2397,7768,8386.0
18030,4567,7768,8386.0
18031,43,7768,8386.0
18032,2335,7768,66487.0
18033,26,7768,8386.0
18034,10228,7768,66487.0
18035,11315,7768,8386.0
18036,6080,15785,8386.0
18037,3945,15785,8386.0
18038,5850,3035,8386.0
18039,9662,3035,8386.0
18040,8336,3035,8386.0
18041,457,3035,8386.0
18042,8619,2056,66487.0
18043,10781,2056,66487.0
18044,10343,3035,8386.0
18045,10228,2056,66487.0
18046,3687,2056,66487.0
18047,4036,3035,8386.0
18048,10149,2056,66487.0
18049,9215,2056,66487.0
18050,7172,3035,8386.0
18051,1395,3035,8386.0
18052,9816,2056,66487.0
18053,11481,2056,66487.0
18054,1513,3035,8386.0
18055,2093,3035,8386.0
18056,6092,3035,8386.0
18057,8432,3035,8386.0
18058,5087,3035,8386.0
18059,2335,2056,66487.0
18060,5075,12787,8386.0
18061,5850,12787,8386.0
18062,9662,12787,8386.0
18063,8336,12787,8386.0
18064,7976,12787,8386.0
18065,5087,12787,8386.0
18066,8552,12787,8386.0
18067,457,12787,8386.0
18068,8432,12787,8386.0
18069,4201,12787,8386.0
18070,10343,12787,8386.0
18071,2093,12787,8386.0
18072,534,12787,8386.0
18073,4036,12787,8386.0
18074,1395,12787,8386.0
18075,915,12787,8386.0
18076,7172,12787,8386.0
18077,10811,12787,8386.0
18078,6092,12787,8386.0
18079,11817,12787,8386.0
18080,647,12787,8386.0
18081,3707,1964,8388.0
18082,5110,1964,8388.0
18083,2189,1964,8388.0
18084,5043,1964,8388.0
18085,5582,1964,8388.0
18086,5880,1964,8388.0
18087,1366,1964,8388.0
18088,4882,1964,8388.0
18089,3307,1964,8388.0
18090,6080,1964,8388.0
18091,3597,1964,8388.0
18092,345,1964,8388.0
18093,1534,1964,8388.0
18094,9599,1964,8388.0
18095,410,1964,8388.0
18096,9594,1964,8388.0
18097,2270,1964,8388.0
18098,6145,1964,8388.0
18099,8288,1964,8388.0
18100,2593,1964,8388.0
18101,1063,1964,8388.0
18102,11616,1964,8388.0
18103,7841,1964,8388.0
18104,2608,1964,8388.0
18105,11477,12787,8386.0
18106,1513,12787,8386.0
18107,1630,12787,8386.0
18108,7013,4191,8386.0
18109,2069,5113,8386.0
18110,5850,13434,8386.0
18111,9662,13434,8386.0
18112,8336,13434,8386.0
18113,457,13434,8386.0
18114,10593,13434,8386.0
18115,1630,13434,8386.0
18116,4201,13434,8386.0
18117,10343,13434,8386.0
18118,10113,13434,8386.0
18119,4569,13434,8386.0
18120,3978,13434,8386.0
18121,5087,13434,8386.0
18122,7172,13434,8386.0
18123,2093,13434,8386.0
18124,2397,13434,8386.0
18125,6092,13434,8386.0
18126,2822,7768,8386.0
18127,1630,7768,8386.0
18128,2631,7768,8386.0
18129,3514,1964,8388.0
18130,7335,1964,8388.0
18131,4567,2780,8386.0
18132,2389,2780,8386.0
18133,8619,15726,66487.0
18134,43,15726,8386.0
18135,26,15726,8386.0
18136,8336,11782,8386.0
18137,457,11782,8386.0
18138,1630,11782,8386.0
18139,5850,11782,8386.0
18140,4201,11782,8386.0
18141,10343,11782,8386.0
18142,534,11782,8386.0
18143,7172,11782,8386.0
18144,2093,11782,8386.0
18145,5087,11782,8386.0
18146,7651,11782,8386.0
18147,4567,11782,8386.0
18148,6092,11782,8386.0
18149,3931,11782,8386.0
18150,1307,11782,8386.0
18151,5850,1324,8386.0
18152,8336,1324,8386.0
18153,3503,1324,8386.0
18154,8552,1324,8386.0
18155,457,1324,8386.0
18156,4569,1324,8386.0
18157,7172,1324,8386.0
18158,9413,1324,8386.0
18159,1630,1324,8386.0
18160,11351,1324,8386.0
18161,10195,1324,8386.0
18162,11514,1324,8386.0
18163,2093,1324,8386.0
18164,1395,1324,8386.0
18165,8499,1324,8386.0
18166,8176,1324,8386.0
18167,1513,1324,8386.0
18168,8432,1324,8386.0
18169,4036,1324,8386.0
18170,8978,1324,8386.0
18171,647,1324,8386.0
18172,2093,8504,8386.0
18173,11520,8504,8386.0
18174,4567,8504,8386.0
18175,9662,8504,8386.0
18176,1513,8504,8386.0
18177,1630,8504,8386.0
18178,8552,8504,8386.0
18179,9247,8504,8386.0
18180,1307,8504,8386.0
18181,457,8504,8386.0
18182,915,8504,8386.0
18183,2432,8504,8386.0
18184,4201,8504,8386.0
18185,4191,8504,8386.0
18186,10697,8504,8386.0
18187,11052,8504,8386.0
18188,3978,8504,8386.0
18189,6439,8504,8386.0
18190,5635,8504,8386.0
18191,7303,8504,8386.0
18192,954,8504,8386.0
18193,7172,8504,8386.0
18194,284,8504,8386.0
18195,9606,8504,8386.0
18196,5075,8504,8386.0
18197,10343,8504,8386.0
18198,5445,8504,8386.0
18199,3627,8504,8386.0
18200,1344,8504,8386.0
18201,7651,8504,8386.0
18202,7976,8504,8386.0
18203,10779,8504,8386.0
18204,6092,8504,8386.0
18205,419,8504,8386.0
18206,10593,8504,8386.0
18207,10019,8504,8386.0
18208,11640,8504,8386.0
18209,6839,13429,66487.0
18210,10811,3035,8386.0
18211,10195,11782,8386.0
18212,2389,11782,8386.0
18213,1395,12849,8386.0
18214,5850,12849,8386.0
18215,5087,1324,8386.0
18216,2389,1324,8386.0
18217,1307,13434,8386.0
18218,2631,13434,8386.0
18219,5850,16202,8386.0
18220,2093,16202,8386.0
18221,457,16202,8386.0
18222,7172,16202,8386.0
18223,8336,16202,8386.0
18224,2389,16202,8386.0
18225,6092,16202,8386.0
18226,5087,16202,8386.0
18227,6880,1354,8386.0
18228,2389,1354,8386.0
18229,10195,10967,8386.0
18230,3945,5006,8386.0
18231,4291,8504,8386.0
18232,5838,13429,66487.0
18233,6092,7768,8386.0
18234,10195,2387,8386.0
18235,9496,1964,8388.0
18236,11052,1127,8386.0
18237,6145,1127,8386.0
18238,7172,1127,8386.0
18239,10781,1127,66487.0
18240,6092,1127,8386.0
18241,6074,1127,8386.0
18242,3931,1127,8386.0
18243,3945,1127,8386.0
18244,2631,1127,8386.0
18245,10593,1127,8386.0
18246,7383,12849,8386.0
18247,4227,2776,8386.0
18248,3307,8204,66487.0
18249,7335,12104,8388.0
18250,11698,15785,8386.0
18251,7383,1324,8386.0
18252,6080,16202,8386.0
18253,1630,2780,8386.0
18254,5838,8204,66487.0
18255,11595,2683,8386.0
18256,1630,2387,8386.0
18257,2389,2387,8386.0
18258,1925,77,8386.0
18259,8176,5113,8386.0
18260,11698,2776,8386.0
18261,2093,7768,8386.0
18262,11683,16380,8380.0
18263,419,16380,8380.0
18264,5309,16380,8380.0
18265,2309,16380,8380.0
18266,5093,16380,8380.0
18267,9799,16380,8380.0
18268,4926,16380,8380.0
18269,9606,16380,8380.0
18270,8208,16380,8380.0
18271,1860,16380,8380.0
18272,10038,16380,8380.0
18273,4821,16380,8380.0
18274,4191,4744,8380.0
18275,5309,4744,8380.0
18276,11683,4744,8380.0
18277,5188,4744,8380.0
18278,2309,4744,8380.0
18279,5093,4744,8380.0
18280,5811,4744,8380.0
18281,9799,4744,8380.0
18282,4926,4744,8380.0
18283,11052,4744,8380.0
18284,9606,4744,8380.0
18285,1860,4744,8380.0
18286,4821,4744,8380.0
18287,5188,16380,8380.0
18288,1078,3833,8388.0
18289,10106,10397,8425.0
18290,811,10397,8425.0
18291,5765,10397,8425.0
18292,6483,10397,8425.0
18293,6479,10397,8425.0
18294,5574,10397,8425.0
18295,918,10397,8425.0
18296,8081,10397,8425.0
18297,3697,10397,8425.0
18298,11366,10397,8425.0
18299,1529,10397,8425.0
18300,1029,10397,8425.0
18301,5539,10397,8425.0
18302,4933,10397,8425.0
18303,5685,10397,8425.0
18304,412,10397,8425.0
18305,436,10397,8425.0
18306,4787,10397,8425.0
18307,5841,10397,8425.0
18308,7246,10397,8425.0
18309,6518,10397,8425.0
18310,3077,16895,28237.0
18311,9937,10397,8425.0
18312,6729,10397,8425.0
18313,3945,4191,8386.0
18314,8978,5314,8386.0
18315,1661,5314,8386.0
18316,11616,7990,8386.0
18317,1085,7990,8386.0
18318,11315,12462,8386.0
18319,284,16842,8386.0
18320,1085,12462,8386.0
18321,878,2277,8425.0
18322,11030,2277,8425.0
18323,7805,2277,8420.0
18324,11791,2277,8425.0
18325,11437,2277,8425.0
18326,6656,2277,8425.0
18327,721,2277,8420.0
18328,6009,2277,8425.0
18329,9949,2277,8425.0
18330,10187,2277,8425.0
18331,3348,2277,8425.0
18332,1876,2277,8420.0
18333,8071,2277,8425.0
18334,10996,2277,8420.0
18335,4741,2277,8425.0
18336,2281,2277,8425.0
18337,5841,2277,8420.0
18338,7336,2277,8420.0
18339,8146,2277,8425.0
18340,11168,2277,8420.0
18341,2082,2277,8420.0
18342,7480,2277,8420.0
18343,5064,2277,8420.0
18344,6705,2277,8425.0
18345,926,2277,8420.0
18346,2850,2277,8420.0
18347,2795,2277,8420.0
18348,6559,2277,8420.0
18349,6715,2277,8420.0
18350,9952,2277,8425.0
18351,7876,2277,8425.0
18352,6483,2277,8425.0
18353,3468,2277,8425.0
18354,3836,2277,8420.0
18355,6180,2277,8420.0
18356,10950,2277,8420.0
18357,10232,2277,8425.0
18358,453,2277,8420.0
18359,4447,2277,8425.0
18360,4983,2277,8420.0
18361,10657,2277,8425.0
18362,9857,12704,8425.0
18363,3925,13299,8425.0
18364,878,8120,8425.0
18365,3836,8120,8420.0
18366,11030,8120,8425.0
18367,6009,8120,8425.0
18368,9952,8120,8425.0
18369,11437,8120,8425.0
18370,6656,8120,8425.0
18371,1876,8120,8420.0
18372,7246,8120,8425.0
18373,10187,8120,8425.0
18374,11578,8120,8425.0
18375,8071,8120,8425.0
18376,4249,8120,8425.0
18377,3468,8120,8425.0
18378,2082,8120,8420.0
18379,3788,8120,8425.0
18380,2281,8120,8425.0
18381,5841,8120,8420.0
18382,7336,8120,8420.0
18383,8146,8120,8425.0
18384,6705,8120,8425.0
18385,2122,8120,8420.0
18386,1029,8120,8425.0
18387,6559,8120,8420.0
18388,3925,8120,8425.0
18389,4741,8120,8425.0
18390,11168,8120,8420.0
18391,11370,8120,8425.0
18392,6180,8120,8420.0
18393,10950,8120,8420.0
18394,453,8120,8420.0
18395,4447,8120,8425.0
18396,9916,8120,8425.0
18397,10657,8120,8425.0
18398,7876,8120,8425.0
18399,926,8120,8420.0
18400,10996,8120,8420.0
18401,4077,8120,8420.0
18402,4933,8033,8425.0
18403,6729,8033,8425.0
18404,10106,8033,8425.0
18405,6009,8033,8425.0
18406,9937,8033,8425.0
18407,811,8033,8425.0
18408,5765,8033,8425.0
18409,6035,8033,8425.0
18410,6484,8033,8425.0
18411,8562,8033,8425.0
18412,6479,8033,8425.0
18413,918,8033,8425.0
18414,5574,8033,8425.0
18415,5841,8033,8425.0
18416,3697,8033,8425.0
18417,6705,8033,8425.0
18418,411,8033,8425.0
18419,4575,8033,8425.0
18420,7716,8033,8419.0
18421,11370,8033,8425.0
18422,6838,8033,8419.0
18423,6925,8033,8425.0
18424,9857,8033,8425.0
18425,412,8033,8425.0
18426,9949,8033,8425.0
18427,3348,8033,8425.0
18428,310,8033,8425.0
18429,11758,8033,8425.0
18430,6656,8033,8425.0
18431,8695,8033,8419.0
18432,8437,8033,8419.0
18433,10433,8033,8419.0
18434,10106,8353,8425.0
18435,10647,8353,8425.0
18436,6224,8353,8425.0
18437,9937,8353,8425.0
18438,7246,8353,8425.0
18439,4933,8353,8425.0
18440,9857,8353,8425.0
18441,5765,8353,8425.0
18442,6479,8353,8425.0
18443,5574,8353,8425.0
18444,412,8353,8425.0
18445,11366,8353,8425.0
18446,3697,8353,8425.0
18447,5841,8353,8425.0
18448,11758,8353,8425.0
18449,1029,8353,8425.0
18450,811,8353,8425.0
18451,6104,8353,8425.0
18452,1732,8353,8425.0
18453,8713,8353,8425.0
18454,4787,8353,8425.0
18455,2012,8353,8425.0
18456,11370,8353,8425.0
18457,5539,8353,8425.0
18458,11791,8353,8425.0
18459,6067,8353,8425.0
18460,6009,678,8425.0
18461,1876,678,8420.0
18462,10647,678,8425.0
18463,9937,678,8425.0
18464,9946,678,8420.0
18465,3788,678,8425.0
18466,2932,678,8425.0
18467,7246,678,8425.0
18468,2281,678,8425.0
18469,6582,678,8425.0
18470,10106,678,8425.0
18471,3348,678,8425.0
18472,8071,678,8425.0
18473,10657,678,8425.0
18474,1029,678,8425.0
18475,3346,678,8425.0
18476,6705,678,8425.0
18477,6067,678,8425.0
18478,4575,678,8425.0
18479,9669,678,8425.0
18480,7876,678,8425.0
18481,10544,678,8420.0
18482,10959,678,8420.0
18483,9949,678,8425.0
18484,9532,678,8425.0
18485,9131,678,8425.0
18486,7246,16419,8425.0
18487,411,16419,8425.0
18488,878,16419,8425.0
18489,3836,16419,8420.0
18490,5685,16419,8425.0
18491,10106,16419,8425.0
18492,10647,16419,8425.0
18493,6009,16419,8425.0
18494,1876,16419,8420.0
18495,9946,16419,8420.0
18496,3346,16419,8425.0
18497,3788,16419,8425.0
18498,9532,16419,8425.0
18499,9949,16419,8425.0
18500,3348,16419,8425.0
18501,8537,16419,8425.0
18502,4575,16419,8425.0
18503,2281,16419,8425.0
18504,6705,16419,8425.0
18505,11030,16419,8425.0
18506,11370,16419,8425.0
18507,10657,16419,8425.0
18508,548,16419,8425.0
18509,6582,16419,8425.0
18510,6123,16419,8420.0
18511,11578,16419,8425.0
18512,2932,16419,8425.0
18513,10544,16419,8420.0
18514,8071,16419,8425.0
18515,3468,16419,8425.0
18516,9119,11610,8425.0
18517,2965,11610,8425.0
18518,411,11610,8425.0
18519,3373,11610,8425.0
18520,3788,11610,8425.0
18521,5685,11610,8425.0
18522,6009,11610,8425.0
18523,1876,11610,8420.0
18524,10647,11610,8425.0
18525,2932,11610,8425.0
18526,5007,11610,8425.0
18527,9949,11610,8425.0
18528,8713,11610,8425.0
18529,11578,11610,8425.0
18530,10187,11610,8425.0
18531,7790,11610,8420.0
18532,8071,11610,8425.0
18533,4447,11610,8425.0
18534,4575,11610,8425.0
18535,7246,11610,8425.0
18536,2281,11610,8425.0
18537,3346,11610,8425.0
18538,6705,11610,8425.0
18539,1029,11610,8425.0
18540,9532,11610,8425.0
18541,10711,11610,8425.0
18542,10544,11610,8420.0
18543,3836,11610,8420.0
18544,6067,11610,8425.0
18545,11513,11610,8420.0
18546,2650,11610,8425.0
18547,10657,11610,8425.0
18548,9669,11610,8425.0
18549,9952,16419,8425.0
18550,8010,16419,8425.0
18551,6067,16419,8425.0
18552,7876,16419,8425.0
18553,10711,678,8425.0
18554,9119,2456,8425.0
18555,6224,2456,8425.0
18556,5685,2456,8425.0
18557,411,2456,8425.0
18558,9857,2456,8425.0
18559,1876,2456,8420.0
18560,10647,2456,8425.0
18561,3788,2456,8425.0
18562,9532,2456,8425.0
18563,11578,2456,8425.0
18564,4575,2456,8425.0
18565,8071,2456,8425.0
18566,10187,2456,8425.0
18567,8713,2456,8425.0
18568,2281,2456,8425.0
18569,4249,2456,8425.0
18570,7790,2456,8420.0
18571,9669,2456,8425.0
18572,8695,2456,8425.0
18573,5007,2456,8425.0
18574,10544,2456,8420.0
18575,9949,2456,8425.0
18576,3373,2456,8425.0
18577,436,2456,8425.0
18578,5539,2456,8425.0
18579,5539,11610,8425.0
18580,8695,11610,8425.0
18581,9937,16419,8425.0
18582,5064,8120,8420.0
18583,6715,8120,8420.0
18584,8010,8120,8425.0
18585,5372,2277,8425.0
18586,4077,2277,8420.0
18587,11370,2277,8425.0
18588,2122,2277,8420.0
18589,3697,13564,8425.0
18590,9949,8120,8425.0
18591,2197,8120,8425.0
18592,11791,8120,8425.0
18593,918,8353,8425.0
18594,6729,8353,8425.0
18595,412,2456,8425.0
18596,1029,2456,8425.0
18597,11513,2456,8420.0
18598,7876,2456,8425.0
18599,5259,2456,8425.0
18600,2932,2456,8425.0
18601,5685,678,8425.0
18602,11578,678,8425.0
18603,6123,678,8420.0
18604,5704,15708,40960.0
18605,10322,15708,40960.0
18606,479,6881,8420.0
18607,10647,6881,8425.0
18608,9532,6881,8425.0
18609,9857,6881,8425.0
18610,6479,6881,8420.0
18611,11437,6881,8425.0
18612,7790,6881,8420.0
18613,8071,6881,8425.0
18614,10657,6881,8425.0
18615,2932,6881,8425.0
18616,11341,8033,8425.0
18617,878,9393,8425.0
18618,10647,9393,8425.0
18619,6009,9393,8425.0
18620,8071,9393,8425.0
18621,2932,9393,8425.0
18622,9949,9393,8425.0
18623,3348,9393,8425.0
18624,3788,9393,8425.0
18625,11578,9393,8425.0
18626,8537,9393,8425.0
18627,7246,9393,8425.0
18628,10657,9393,8425.0
18629,10187,9393,8425.0
18630,2281,9393,8425.0
18631,6705,9393,8425.0
18632,9952,9393,8425.0
18633,479,9393,8425.0
18634,548,9393,8425.0
18635,3468,9393,8425.0
18636,6067,9393,8425.0
18637,6067,6881,8420.0
18638,3348,8120,8425.0
18639,411,1299,8425.0
18640,6224,1299,8425.0
18641,811,1299,8425.0
18642,1876,1299,8420.0
18643,10647,1299,8425.0
18644,3788,1299,8425.0
18645,9532,1299,8425.0
18646,6755,1299,8425.0
18647,8071,1299,8425.0
18648,4575,1299,8425.0
18649,8695,1299,8425.0
18650,10187,1299,8425.0
18651,11318,1299,8425.0
18652,7246,1299,8425.0
18653,3697,1299,8425.0
18654,7334,1299,8425.0
18655,2281,1299,8425.0
18656,9669,1299,8425.0
18657,479,1299,8425.0
18658,6479,1299,8420.0
18659,3373,1299,8425.0
18660,10657,1299,8425.0
18661,7876,1299,8425.0
18662,6518,1299,8420.0
18663,8713,1299,8425.0
18664,6729,6881,8425.0
18665,6987,2602,8418.0
18666,10106,6881,8425.0
18667,6224,6881,8425.0
18668,1876,6881,8420.0
18669,4029,2602,8418.0
18670,8681,6881,8425.0
18671,10619,2602,8418.0
18672,3344,2602,8418.0
18673,7300,2602,8418.0
18674,6644,2602,8418.0
18675,4575,6881,8425.0
18676,5800,2602,8418.0
18677,3697,6881,8425.0
18678,3891,2602,8418.0
18679,8146,2602,8418.0
18680,2224,2602,8418.0
18681,3788,6881,8425.0
18682,1029,6881,8425.0
18683,9669,6881,8425.0
18684,6337,2602,8418.0
18685,10544,6881,8420.0
18686,6003,2602,8418.0
18687,7790,2602,8418.0
18688,411,6881,8425.0
18689,5192,2602,8418.0
18690,8695,6881,8425.0
18691,8713,6881,8425.0
18692,7876,6881,8425.0
18693,3179,2602,8418.0
18694,8681,5840,8425.0
18695,2197,2277,8425.0
18696,2012,8033,8425.0
18697,479,8033,8425.0
18698,6755,8033,8425.0
18699,7722,8577,8425.0
18700,1029,8577,8425.0
18701,6656,8577,8425.0
18702,1029,8033,8425.0
18703,8201,5840,8420.0
18704,5064,13564,8420.0
18705,9582,678,8425.0
18706,5064,678,8420.0
18707,10657,2456,8425.0
18708,11578,2277,8425.0
18709,5372,8120,8425.0
18710,10394,8120,8420.0
18711,7246,13299,8425.0
18712,9131,13299,8425.0
18713,8201,8120,8420.0
18714,8681,8033,8425.0
18715,7246,8376,8425.0
18716,1029,16419,8425.0
18717,6656,9393,8425.0
18718,11437,9393,8425.0
18719,10106,4738,8425.0
18720,6559,4738,8425.0
18721,6483,4738,8425.0
18722,6009,4738,8425.0
18723,9937,4738,8425.0
18724,479,4738,8425.0
18725,8681,4738,8425.0
18726,9949,4738,8425.0
18727,5574,4738,8425.0
18728,6656,4738,8425.0
18729,10232,4738,8425.0
18730,10187,4738,8425.0
18731,918,4738,8425.0
18732,7336,4738,8425.0
18733,2082,4738,8425.0
18734,6705,4738,8425.0
18735,11791,4738,8425.0
18736,10950,4738,8425.0
18737,10899,4738,8425.0
18738,3697,4738,8425.0
18739,4249,4738,8425.0
18740,11370,4738,8425.0
18741,9532,4738,8425.0
18742,3967,4738,8425.0
18743,6943,16419,8420.0
18744,5372,16419,8425.0
18745,11030,9393,8425.0
18746,9131,9393,8425.0
18747,11366,16419,8420.0
18748,11513,16419,8420.0
18749,3346,9393,8425.0
18750,2197,9393,8425.0
18751,7246,2456,8425.0
18752,3346,8120,8425.0
18753,7722,6881,8425.0
18754,412,6881,8425.0
18755,9324,2602,8418.0
18756,3373,6881,8425.0
18757,8996,6881,8420.0
18758,3925,8353,8425.0
18759,11437,8353,8425.0
18760,6656,8353,8425.0
18761,436,8353,8425.0
18762,10628,5840,12.0
18763,7419,2602,8418.0
18764,4172,2602,8418.0
18765,6228,8120,8420.0
18766,5007,8353,8425.0
18767,10711,2456,8425.0
18768,8681,8353,8425.0
18769,10394,2277,8420.0
18770,11437,4738,8425.0
18771,9916,4738,8425.0
18772,10600,14614,28228.0
18773,9220,14614,28237.0
18774,3298,14614,28237.0
18775,7068,14614,28228.0
18776,3461,14614,28228.0
18777,3643,14614,28237.0
18778,9828,14614,28228.0
18779,7812,14614,28228.0
18780,3261,14614,28228.0
18781,10718,14614,28228.0
18782,8562,14614,28237.0
18783,376,14614,28228.0
18784,8627,14614,28228.0
18785,288,14614,28228.0
18786,8682,14614,28228.0
18787,6868,14614,28228.0
18788,6193,14614,28228.0
18789,3427,14614,28228.0
18790,680,14614,28228.0
18791,6191,14614,28228.0
18792,9501,14614,28228.0
18793,6331,14614,28237.0
18794,9226,14614,28228.0
18795,9158,14614,28228.0
18796,780,14614,28237.0
18797,3077,14614,28237.0
18798,146,14614,28237.0
18799,6814,14614,28228.0
18800,4042,14614,28228.0
18801,929,14614,28228.0
18802,10888,14614,28228.0
18803,10397,15259,8464.0
18804,412,15259,8464.0
18805,4325,15259,8464.0
18806,10106,15259,8464.0
18807,9857,15259,8464.0
18808,2757,15259,8464.0
18809,3690,15259,8464.0
18810,4000,15259,8464.0
18811,5841,15259,8464.0
18812,811,15259,8464.0
18813,4933,15259,8464.0
18814,8562,15259,8464.0
18815,6715,15259,8464.0
18816,6483,15259,8464.0
18817,6582,15259,8464.0
18818,353,15259,8464.0
18819,9916,15259,8464.0
18820,1755,15259,8464.0
18821,997,7969,28237.0
18822,1424,7969,28237.0
18823,9877,7969,28228.0
18824,11686,7969,28237.0
18825,10263,7969,28237.0
18826,7068,7969,28228.0
18827,8562,7969,28237.0
18828,6193,7969,28237.0
18829,3817,7969,28237.0
18830,3261,7969,28228.0
18831,6868,7969,28228.0
18832,8627,7969,28228.0
18833,9226,7969,28228.0
18834,4085,7969,28228.0
18835,288,7969,28228.0
18836,8987,7969,28237.0
18837,4248,7969,28228.0
18838,9158,7969,28228.0
18839,10914,7969,28237.0
18840,7450,7969,28237.0
18841,10527,7969,28237.0
18842,9220,7969,28237.0
18843,5448,7969,28228.0
18844,2783,7969,28228.0
18845,997,189,28237.0
18846,8987,189,28237.0
18847,7450,189,28237.0
18848,9877,189,28228.0
18849,10263,189,28237.0
18850,3867,189,28228.0
18851,8562,189,28237.0
18852,6193,189,28237.0
18853,3817,189,28237.0
18854,11686,189,28237.0
18855,4085,189,28228.0
18856,2783,189,28228.0
18857,288,189,28228.0
18858,4248,189,28228.0
18859,10914,189,28237.0
18860,3553,189,28228.0
18861,10527,189,28237.0
18862,7068,189,28228.0
18863,2336,189,28228.0
18864,1086,189,28237.0
18865,9158,189,28228.0
18866,5448,189,28228.0
18867,2258,189,28228.0
18868,3261,189,28228.0
18869,3443,189,28228.0
18870,7701,189,28237.0
18871,1766,189,28228.0
18872,8681,10397,8425.0
18873,8146,15417,8418.0
18874,3373,4826,8425.0
18875,3867,14614,28228.0
18876,7309,7969,28228.0
18877,10339,7969,28228.0
18878,2336,7969,28228.0
18879,2258,7969,28228.0
18880,6729,15259,8464.0
18881,11437,15259,8464.0
18882,310,15259,8464.0
18883,6228,15259,8464.0
18884,8769,189,28237.0
18885,8378,189,28237.0
18886,8273,189,28228.0
18887,9283,752,28237.0
18888,1678,14614,28228.0
18889,1424,189,28237.0
18890,9226,189,28228.0
18891,8087,6692,28237.0
18892,9937,6881,8425.0
18893,7246,6881,8425.0
18894,604,2602,8418.0
18895,3925,4738,8425.0
18896,7246,4738,8425.0
18897,6868,189,28228.0
18898,11436,189,28237.0
18899,9283,189,28237.0
18900,8004,189,28228.0
18901,3726,189,28228.0
18902,4904,7969,28228.0
18903,4992,189,28228.0
18904,8627,189,28228.0
18905,11758,15259,8464.0
18906,9488,15259,8464.0
18907,6067,10397,8425.0
18908,8695,5326,8425.0
18909,3788,5326,8425.0
18910,5685,5326,8420.0
18911,6755,5326,8425.0
18912,10106,5326,8425.0
18913,8681,5326,8425.0
18914,2932,5326,8425.0
18915,9532,5326,8420.0
18916,9949,5326,8425.0
18917,2281,5326,8425.0
18918,9937,5326,8425.0
18919,8537,5326,8425.0
18920,4575,5326,8420.0
18921,8071,5326,8425.0
18922,6656,5326,8425.0
18923,3697,5326,8425.0
18924,6009,5326,8425.0
18925,7438,5326,8425.0
18926,11437,5326,8425.0
18927,5259,5326,8425.0
18928,10544,5326,8420.0
18929,10657,5326,8425.0
18930,6705,5326,8425.0
18931,9669,5326,8425.0
18932,6067,5326,8425.0
18933,7949,7969,28228.0
18934,6814,7969,28228.0
18935,5836,14891,8464.0
18936,10165,2602,8418.0
18937,6483,5326,8425.0
18938,3836,5326,8420.0
18939,11093,189,28228.0
18940,10339,189,28228.0
18941,2566,189,28228.0
18942,8920,189,28228.0
18943,8081,8353,8425.0
18944,3788,15162,8425.0
18945,6483,15162,8425.0
18946,10647,15162,8425.0
18947,479,15162,8425.0
18948,9949,15162,8425.0
18949,10657,15162,8425.0
18950,10187,15162,8425.0
18951,6656,15162,8425.0
18952,2281,15162,8425.0
18953,6705,15162,8425.0
18954,8537,15162,8425.0
18955,9669,15162,8425.0
18956,7876,15162,8425.0
18957,9532,4826,8425.0
18958,964,752,28228.0
18959,8071,15162,8425.0
18960,11578,15162,8425.0
18961,1876,5326,8420.0
18962,4864,14614,28237.0
18963,4904,14614,28228.0
18964,9149,14614,28228.0
18965,3643,7969,28237.0
18966,11578,5326,8425.0
18967,9532,11507,8464.0
18968,11791,15259,8464.0
18969,2746,15259,8464.0
18970,4391,189,28228.0
18971,5836,2456,8425.0
18972,4447,2456,8425.0
18973,4033,3816,8464.0
18974,1755,3816,8464.0
18975,10647,5326,8425.0
18976,7246,5326,8425.0
18977,3443,7969,28228.0
18978,6991,7969,28228.0
18979,9946,5326,8420.0
18980,3346,5326,8425.0
18981,2824,5326,8425.0
18982,5064,5326,8420.0
18983,1029,5326,8425.0
18984,5836,5326,8425.0
18985,9916,13564,8425.0
18986,3348,4738,8425.0
